domain,date,records
Measurement,2002-03-01T00:00:00Z,53
Measurement,2002-04-01T00:00:00Z,113
Measurement,2002-05-01T00:00:00Z,55
Measurement,2002-06-01T00:00:00Z,77
Measurement,2002-07-01T00:00:00Z,75
Measurement,2002-08-01T00:00:00Z,53
Measurement,2002-09-01T00:00:00Z,20
Measurement,2002-10-01T00:00:00Z,66
Measurement,2002-11-01T00:00:00Z,55
Measurement,2002-12-01T00:00:00Z,53
Measurement,2003-01-01T00:00:00Z,68
Measurement,2003-02-01T00:00:00Z,53
Measurement,2003-03-01T00:00:00Z,53
Measurement,2003-04-01T00:00:00Z,55
Measurement,2003-05-01T00:00:00Z,302
Measurement,2003-06-01T00:00:00Z,116
Measurement,2003-07-01T00:00:00Z,73
Measurement,2003-08-01T00:00:00Z,55
Measurement,2003-09-01T00:00:00Z,55
Measurement,2003-10-01T00:00:00Z,53
Measurement,2003-11-01T00:00:00Z,112
Measurement,2003-12-01T00:00:00Z,57
Measurement,2004-01-01T00:00:00Z,57
Measurement,2004-02-01T00:00:00Z,55
Measurement,2004-03-01T00:00:00Z,53
Measurement,2004-04-01T00:00:00Z,22
Measurement,2004-05-01T00:00:00Z,99
Measurement,2004-06-01T00:00:00Z,57
Measurement,2004-07-01T00:00:00Z,94
Measurement,2004-08-01T00:00:00Z,51
Measurement,2004-09-01T00:00:00Z,55
Measurement,2004-10-01T00:00:00Z,65
Measurement,2004-11-01T00:00:00Z,79
Measurement,2004-12-01T00:00:00Z,55
Measurement,2005-01-01T00:00:00Z,88
Measurement,2005-02-01T00:00:00Z,52
Measurement,2005-03-01T00:00:00Z,49
Measurement,2005-04-01T00:00:00Z,137
Measurement,2005-05-01T00:00:00Z,103
Measurement,2005-06-01T00:00:00Z,53
Measurement,2005-07-01T00:00:00Z,83
Measurement,2005-08-01T00:00:00Z,95
Measurement,2005-09-01T00:00:00Z,53
Measurement,2005-10-01T00:00:00Z,176
Measurement,2005-11-01T00:00:00Z,355
Measurement,2005-12-01T00:00:00Z,274
Measurement,2006-01-01T00:00:00Z,218
Measurement,2006-02-01T00:00:00Z,196
Measurement,2006-03-01T00:00:00Z,283
Measurement,2006-04-01T00:00:00Z,173
Measurement,2006-05-01T00:00:00Z,156
Measurement,2006-06-01T00:00:00Z,206
Measurement,2006-07-01T00:00:00Z,220
Measurement,2006-08-01T00:00:00Z,236
Measurement,2006-09-01T00:00:00Z,160
Measurement,2006-10-01T00:00:00Z,155
Measurement,2006-11-01T00:00:00Z,173
Measurement,2006-12-01T00:00:00Z,289
Measurement,2007-01-01T00:00:00Z,220
Measurement,2007-02-01T00:00:00Z,203
Measurement,2007-03-01T00:00:00Z,191
Measurement,2007-04-01T00:00:00Z,245
Measurement,2007-05-01T00:00:00Z,402
Measurement,2007-06-01T00:00:00Z,235
Measurement,2007-07-01T00:00:00Z,285
Measurement,2007-08-01T00:00:00Z,239
Measurement,2007-09-01T00:00:00Z,309
Measurement,2007-10-01T00:00:00Z,243
Measurement,2007-11-01T00:00:00Z,177
Measurement,2007-12-01T00:00:00Z,96
Measurement,2008-01-01T00:00:00Z,307
Measurement,2008-02-01T00:00:00Z,186
Measurement,2008-03-01T00:00:00Z,274
Measurement,2008-04-01T00:00:00Z,233
Measurement,2008-05-01T00:00:00Z,230
Measurement,2008-06-01T00:00:00Z,403
Measurement,2008-07-01T00:00:00Z,295
Measurement,2008-08-01T00:00:00Z,306
Measurement,2008-09-01T00:00:00Z,344
Measurement,2008-10-01T00:00:00Z,225
Measurement,2008-11-01T00:00:00Z,180
Measurement,2008-12-01T00:00:00Z,153
Measurement,2009-01-01T00:00:00Z,322
Measurement,2009-02-01T00:00:00Z,181
Measurement,2009-03-01T00:00:00Z,156
Measurement,2009-04-01T00:00:00Z,145
Measurement,2009-05-01T00:00:00Z,214
Measurement,2009-06-01T00:00:00Z,255
Measurement,2009-07-01T00:00:00Z,277
Measurement,2009-08-01T00:00:00Z,211
Measurement,2009-09-01T00:00:00Z,254
Measurement,2009-10-01T00:00:00Z,150
Measurement,2009-11-01T00:00:00Z,81
Measurement,2009-12-01T00:00:00Z,137
Measurement,2010-01-01T00:00:00Z,232
Measurement,2010-02-01T00:00:00Z,262
Measurement,2010-03-01T00:00:00Z,295
Measurement,2010-04-01T00:00:00Z,333
Measurement,2010-05-01T00:00:00Z,286
Measurement,2010-06-01T00:00:00Z,323
Measurement,2010-07-01T00:00:00Z,279
Measurement,2010-08-01T00:00:00Z,422
Measurement,2010-09-01T00:00:00Z,296
Measurement,2010-10-01T00:00:00Z,356
Measurement,2010-11-01T00:00:00Z,267
Measurement,2010-12-01T00:00:00Z,337
Measurement,2011-01-01T00:00:00Z,339
Measurement,2011-02-01T00:00:00Z,222
Measurement,2011-03-01T00:00:00Z,266
Measurement,2011-04-01T00:00:00Z,298
Measurement,2011-05-01T00:00:00Z,188
Measurement,2011-06-01T00:00:00Z,327
Measurement,2011-07-01T00:00:00Z,268
Measurement,2011-08-01T00:00:00Z,375
Measurement,2011-09-01T00:00:00Z,253
Measurement,2011-10-01T00:00:00Z,190
Measurement,2011-11-01T00:00:00Z,139
Measurement,2011-12-01T00:00:00Z,323
Measurement,2012-01-01T00:00:00Z,487
Measurement,2012-02-01T00:00:00Z,193
Measurement,2012-03-01T00:00:00Z,236
Measurement,2012-04-01T00:00:00Z,177
Measurement,2012-05-01T00:00:00Z,243
Measurement,2012-06-01T00:00:00Z,219
Measurement,2012-07-01T00:00:00Z,171
Measurement,2012-08-01T00:00:00Z,374
Measurement,2012-09-01T00:00:00Z,406
Measurement,2012-10-01T00:00:00Z,329
Measurement,2012-11-01T00:00:00Z,158
Measurement,2012-12-01T00:00:00Z,316
Measurement,2013-01-01T00:00:00Z,313
Measurement,2013-02-01T00:00:00Z,251
Measurement,2013-03-01T00:00:00Z,105
Measurement,2013-04-01T00:00:00Z,242
Measurement,2013-05-01T00:00:00Z,230
Measurement,2013-06-01T00:00:00Z,267
Measurement,2013-07-01T00:00:00Z,270
Measurement,2013-08-01T00:00:00Z,346
Measurement,2013-09-01T00:00:00Z,826
Measurement,2013-10-01T00:00:00Z,350
Measurement,2013-11-01T00:00:00Z,277
Measurement,2013-12-01T00:00:00Z,375
Measurement,2014-01-01T00:00:00Z,366
Measurement,2014-02-01T00:00:00Z,462
Measurement,2014-03-01T00:00:00Z,317
Measurement,2014-04-01T00:00:00Z,361
Measurement,2014-05-01T00:00:00Z,281
Measurement,2014-06-01T00:00:00Z,499
Measurement,2014-07-01T00:00:00Z,420
Measurement,2014-08-01T00:00:00Z,397
Measurement,2014-09-01T00:00:00Z,433
Measurement,2014-10-01T00:00:00Z,500
Measurement,2014-11-01T00:00:00Z,346
Measurement,2014-12-01T00:00:00Z,392
Measurement,2015-01-01T00:00:00Z,448
Measurement,2015-02-01T00:00:00Z,404
Measurement,2015-03-01T00:00:00Z,359
Measurement,2015-04-01T00:00:00Z,303
Measurement,2015-05-01T00:00:00Z,281
Measurement,2015-06-01T00:00:00Z,433
Measurement,2015-07-01T00:00:00Z,350
Measurement,2015-08-01T00:00:00Z,374
Measurement,2015-09-01T00:00:00Z,489
Measurement,2015-10-01T00:00:00Z,464
Measurement,2015-11-01T00:00:00Z,448
Measurement,2015-12-01T00:00:00Z,348
Measurement,2016-01-01T00:00:00Z,419
Measurement,2016-02-01T00:00:00Z,581
Measurement,2016-03-01T00:00:00Z,369
Measurement,2016-04-01T00:00:00Z,263
Measurement,2016-05-01T00:00:00Z,523
Measurement,2016-06-01T00:00:00Z,430
Measurement,2016-07-01T00:00:00Z,471
Measurement,2016-08-01T00:00:00Z,545
Measurement,2016-09-01T00:00:00Z,414
Measurement,2016-10-01T00:00:00Z,308
Measurement,2016-11-01T00:00:00Z,433
Measurement,2016-12-01T00:00:00Z,306
Measurement,2017-01-01T00:00:00Z,506
Measurement,2017-02-01T00:00:00Z,466
Measurement,2017-03-01T00:00:00Z,578
Measurement,2017-04-01T00:00:00Z,883
Measurement,2017-05-01T00:00:00Z,495
Measurement,2017-06-01T00:00:00Z,343
Measurement,2017-07-01T00:00:00Z,368
Measurement,2017-08-01T00:00:00Z,397
Measurement,2017-09-01T00:00:00Z,426
Measurement,2017-10-01T00:00:00Z,459
Measurement,2017-11-01T00:00:00Z,557
Measurement,2017-12-01T00:00:00Z,514
Measurement,2018-01-01T00:00:00Z,504
Measurement,2018-02-01T00:00:00Z,338
Measurement,2018-03-01T00:00:00Z,449
Measurement,2018-04-01T00:00:00Z,179
Measurement,2018-05-01T00:00:00Z,490
Measurement,2018-06-01T00:00:00Z,360
Measurement,2018-07-01T00:00:00Z,286
Measurement,2018-08-01T00:00:00Z,565
Measurement,2018-09-01T00:00:00Z,247
Measurement,2018-10-01T00:00:00Z,389
Measurement,2018-11-01T00:00:00Z,433
Measurement,2018-12-01T00:00:00Z,237
Measurement,2019-01-01T00:00:00Z,301
Measurement,2019-02-01T00:00:00Z,467
Measurement,2019-03-01T00:00:00Z,524
Measurement,2019-04-01T00:00:00Z,377
Measurement,2019-05-01T00:00:00Z,358
Measurement,2019-06-01T00:00:00Z,397
Measurement,2019-07-01T00:00:00Z,427
Measurement,2019-08-01T00:00:00Z,243
Measurement,2019-09-01T00:00:00Z,255
Measurement,2019-10-01T00:00:00Z,218
Measurement,2019-11-01T00:00:00Z,237
Measurement,2019-12-01T00:00:00Z,115
Measurement,2020-01-01T00:00:00Z,180
Measurement,2020-02-01T00:00:00Z,316
Measurement,2020-03-01T00:00:00Z,300
Measurement,2020-04-01T00:00:00Z,251
Measurement,2020-05-01T00:00:00Z,245
Measurement,2020-06-01T00:00:00Z,275
Measurement,2020-07-01T00:00:00Z,443
Measurement,2020-08-01T00:00:00Z,727
Measurement,2020-09-01T00:00:00Z,660
Measurement,2020-10-01T00:00:00Z,301
Measurement,2020-11-01T00:00:00Z,444
Measurement,2020-12-01T00:00:00Z,1229
Measurement,2021-01-01T00:00:00Z,1153
Measurement,2021-02-01T00:00:00Z,327
Measurement,2021-03-01T00:00:00Z,432
Measurement,2021-04-01T00:00:00Z,282
Measurement,2021-05-01T00:00:00Z,224
Measurement,2021-06-01T00:00:00Z,403
Measurement,2021-07-01T00:00:00Z,299
Measurement,2021-08-01T00:00:00Z,369
Measurement,2021-09-01T00:00:00Z,313
Measurement,2021-10-01T00:00:00Z,325
Measurement,2021-11-01T00:00:00Z,381
Measurement,2021-12-01T00:00:00Z,321
Measurement,2022-01-01T00:00:00Z,232
Measurement,2022-02-01T00:00:00Z,387
Measurement,2022-03-01T00:00:00Z,435
Measurement,2022-04-01T00:00:00Z,222
Measurement,2022-05-01T00:00:00Z,317
Measurement,2022-06-01T00:00:00Z,584
Measurement,2022-07-01T00:00:00Z,268
Measurement,2022-08-01T00:00:00Z,287
Measurement,2022-09-01T00:00:00Z,300
Measurement,2022-10-01T00:00:00Z,487
Measurement,2022-11-01T00:00:00Z,345
Measurement,2022-12-01T00:00:00Z,311
Measurement,2023-01-01T00:00:00Z,267
Measurement,2023-02-01T00:00:00Z,362
Measurement,2023-03-01T00:00:00Z,273
Measurement,2023-04-01T00:00:00Z,450
Measurement,2023-05-01T00:00:00Z,348
Measurement,2023-06-01T00:00:00Z,416
Measurement,2023-07-01T00:00:00Z,456
Measurement,2023-08-01T00:00:00Z,340
Measurement,2023-09-01T00:00:00Z,505
Measurement,2023-10-01T00:00:00Z,614
Measurement,2023-11-01T00:00:00Z,523
Measurement,2023-12-01T00:00:00Z,680
Measurement,2024-01-01T00:00:00Z,350
Measurement,2024-02-01T00:00:00Z,511
Measurement,2024-03-01T00:00:00Z,541
Measurement,2024-04-01T00:00:00Z,556
Measurement,2024-05-01T00:00:00Z,505
Measurement,2024-06-01T00:00:00Z,418
Measurement,2024-07-01T00:00:00Z,337
Measurement,2024-08-01T00:00:00Z,499
Measurement,2024-09-01T00:00:00Z,476
Measurement,2024-10-01T00:00:00Z,504
Measurement,2024-11-01T00:00:00Z,414
Measurement,2024-12-01T00:00:00Z,527
Measurement,2025-01-01T00:00:00Z,356
Measurement,2025-02-01T00:00:00Z,480
Measurement,2025-03-01T00:00:00Z,270
Measurement,2025-04-01T00:00:00Z,419
Measurement,2025-05-01T00:00:00Z,321
Measurement,2025-06-01T00:00:00Z,331
Measurement,2025-07-01T00:00:00Z,417
Measurement,2025-08-01T00:00:00Z,600
Measurement,2025-09-01T00:00:00Z,318
Observation,1946-01-01T00:00:00Z,1
Observation,1947-01-01T00:00:00Z,2
Observation,1953-02-01T00:00:00Z,7
Observation,1957-11-01T00:00:00Z,3
Observation,1964-06-01T00:00:00Z,3
Observation,1964-07-01T00:00:00Z,1
Observation,1965-02-01T00:00:00Z,1
Observation,1965-06-01T00:00:00Z,1
Observation,1965-10-01T00:00:00Z,2
Observation,1967-07-01T00:00:00Z,6
Observation,1968-06-01T00:00:00Z,2
Observation,1968-08-01T00:00:00Z,1
Observation,1970-03-01T00:00:00Z,27
Observation,1970-04-01T00:00:00Z,2
Observation,1971-07-01T00:00:00Z,25
Observation,1972-07-01T00:00:00Z,1
Observation,1972-11-01T00:00:00Z,26
Observation,1972-12-01T00:00:00Z,2
Observation,1973-02-01T00:00:00Z,1
Observation,1973-04-01T00:00:00Z,1
Observation,1974-04-01T00:00:00Z,4
Observation,1974-07-01T00:00:00Z,28
Observation,1974-08-01T00:00:00Z,26
Observation,1974-11-01T00:00:00Z,1
Observation,1975-04-01T00:00:00Z,5
Observation,1975-05-01T00:00:00Z,11
Observation,1976-03-01T00:00:00Z,1
Observation,1976-04-01T00:00:00Z,29
Observation,1976-07-01T00:00:00Z,1
Observation,1976-11-01T00:00:00Z,1
Observation,1977-02-01T00:00:00Z,3
Observation,1977-05-01T00:00:00Z,26
Observation,1977-07-01T00:00:00Z,27
Observation,1977-08-01T00:00:00Z,24
Observation,1978-04-01T00:00:00Z,1
Observation,1979-09-01T00:00:00Z,1
Observation,1979-10-01T00:00:00Z,1
Observation,1980-05-01T00:00:00Z,28
Observation,1980-06-01T00:00:00Z,26
Observation,1980-07-01T00:00:00Z,26
Observation,1980-08-01T00:00:00Z,27
Observation,1980-09-01T00:00:00Z,3
Observation,1980-10-01T00:00:00Z,1
Observation,1981-04-01T00:00:00Z,1
Observation,1981-05-01T00:00:00Z,24
Observation,1981-09-01T00:00:00Z,1
Observation,1982-02-01T00:00:00Z,1
Observation,1982-05-01T00:00:00Z,24
Observation,1982-12-01T00:00:00Z,1
Observation,1983-02-01T00:00:00Z,1
Observation,1983-05-01T00:00:00Z,28
Observation,1983-07-01T00:00:00Z,26
Observation,1983-08-01T00:00:00Z,26
Observation,1983-10-01T00:00:00Z,2
Observation,1984-01-01T00:00:00Z,1
Observation,1984-02-01T00:00:00Z,26
Observation,1984-05-01T00:00:00Z,26
Observation,1984-06-01T00:00:00Z,1
Observation,1984-07-01T00:00:00Z,25
Observation,1984-09-01T00:00:00Z,2
Observation,1984-10-01T00:00:00Z,2
Observation,1985-06-01T00:00:00Z,32
Observation,1985-10-01T00:00:00Z,2
Observation,1986-01-01T00:00:00Z,1
Observation,1986-02-01T00:00:00Z,26
Observation,1986-04-01T00:00:00Z,26
Observation,1986-05-01T00:00:00Z,50
Observation,1986-06-01T00:00:00Z,27
Observation,1986-07-01T00:00:00Z,2
Observation,1986-08-01T00:00:00Z,25
Observation,1986-09-01T00:00:00Z,3
Observation,1987-03-01T00:00:00Z,2
Observation,1987-06-01T00:00:00Z,24
Observation,1987-07-01T00:00:00Z,26
Observation,1988-05-01T00:00:00Z,24
Observation,1988-07-01T00:00:00Z,26
Observation,1988-10-01T00:00:00Z,1
Observation,1989-01-01T00:00:00Z,1
Observation,1989-02-01T00:00:00Z,2
Observation,1989-04-01T00:00:00Z,1
Observation,1989-05-01T00:00:00Z,1
Observation,1989-06-01T00:00:00Z,28
Observation,1989-07-01T00:00:00Z,26
Observation,1989-08-01T00:00:00Z,26
Observation,1989-09-01T00:00:00Z,1
Observation,1989-10-01T00:00:00Z,27
Observation,1989-11-01T00:00:00Z,26
Observation,1990-01-01T00:00:00Z,25
Observation,1990-07-01T00:00:00Z,35
Observation,1990-09-01T00:00:00Z,2
Observation,1990-10-01T00:00:00Z,52
Observation,1991-02-01T00:00:00Z,1
Observation,1991-03-01T00:00:00Z,29
Observation,1991-06-01T00:00:00Z,25
Observation,1991-07-01T00:00:00Z,29
Observation,1991-12-01T00:00:00Z,27
Observation,1992-03-01T00:00:00Z,1
Observation,1992-05-01T00:00:00Z,1
Observation,1992-08-01T00:00:00Z,28
Observation,1992-10-01T00:00:00Z,1
Observation,1992-11-01T00:00:00Z,1
Observation,1992-12-01T00:00:00Z,3
Observation,1993-01-01T00:00:00Z,1
Observation,1993-02-01T00:00:00Z,1
Observation,1993-03-01T00:00:00Z,2
Observation,1993-06-01T00:00:00Z,2
Observation,1993-07-01T00:00:00Z,2
Observation,1993-08-01T00:00:00Z,25
Observation,1993-10-01T00:00:00Z,2
Observation,1993-11-01T00:00:00Z,1
Observation,1993-12-01T00:00:00Z,3
Observation,1994-01-01T00:00:00Z,1
Observation,1994-04-01T00:00:00Z,1
Observation,1994-08-01T00:00:00Z,8
Observation,1994-10-01T00:00:00Z,1
Observation,1994-11-01T00:00:00Z,1
Observation,1994-12-01T00:00:00Z,1
Observation,1995-01-01T00:00:00Z,1
Observation,1995-03-01T00:00:00Z,3
Observation,1995-06-01T00:00:00Z,29
Observation,1996-03-01T00:00:00Z,5
Observation,1996-07-01T00:00:00Z,1
Observation,1996-08-01T00:00:00Z,1
Observation,1996-09-01T00:00:00Z,3
Observation,1996-10-01T00:00:00Z,1
Observation,1996-11-01T00:00:00Z,4
Observation,1996-12-01T00:00:00Z,4
Observation,1997-03-01T00:00:00Z,1
Observation,1997-04-01T00:00:00Z,28
Observation,1997-06-01T00:00:00Z,53
Observation,1997-07-01T00:00:00Z,1
Observation,1997-10-01T00:00:00Z,2
Observation,1997-12-01T00:00:00Z,2
Observation,1998-02-01T00:00:00Z,3
Observation,1998-03-01T00:00:00Z,3
Observation,1998-04-01T00:00:00Z,26
Observation,1998-10-01T00:00:00Z,29
Observation,1998-11-01T00:00:00Z,1
Observation,1998-12-01T00:00:00Z,1
Observation,1999-03-01T00:00:00Z,3
Observation,1999-04-01T00:00:00Z,27
Observation,1999-06-01T00:00:00Z,23
Observation,1999-10-01T00:00:00Z,30
Observation,2000-01-01T00:00:00Z,1
Observation,2000-03-01T00:00:00Z,1
Observation,2000-04-01T00:00:00Z,25
Observation,2000-06-01T00:00:00Z,25
Observation,2000-10-01T00:00:00Z,28
Observation,2000-11-01T00:00:00Z,1
Observation,2000-12-01T00:00:00Z,2
Observation,2001-01-01T00:00:00Z,25
Observation,2001-02-01T00:00:00Z,1
Observation,2001-04-01T00:00:00Z,28
Observation,2001-06-01T00:00:00Z,51
Observation,2001-07-01T00:00:00Z,28
Observation,2001-10-01T00:00:00Z,25
Observation,2001-11-01T00:00:00Z,1
Observation,2001-12-01T00:00:00Z,1
Observation,2002-01-01T00:00:00Z,4
Observation,2002-02-01T00:00:00Z,3
Observation,2002-03-01T00:00:00Z,5
Observation,2002-04-01T00:00:00Z,28
Observation,2002-05-01T00:00:00Z,5
Observation,2002-06-01T00:00:00Z,29
Observation,2002-07-01T00:00:00Z,2
Observation,2002-08-01T00:00:00Z,1
Observation,2002-09-01T00:00:00Z,1
Observation,2002-10-01T00:00:00Z,32
Observation,2002-11-01T00:00:00Z,3
Observation,2003-01-01T00:00:00Z,34
Observation,2003-02-01T00:00:00Z,1
Observation,2003-03-01T00:00:00Z,4
Observation,2003-04-01T00:00:00Z,7
Observation,2003-05-01T00:00:00Z,30
Observation,2003-06-01T00:00:00Z,54
Observation,2003-08-01T00:00:00Z,2
Observation,2003-09-01T00:00:00Z,3
Observation,2003-10-01T00:00:00Z,4
Observation,2003-11-01T00:00:00Z,59
Observation,2003-12-01T00:00:00Z,3
Observation,2004-01-01T00:00:00Z,3
Observation,2004-02-01T00:00:00Z,1
Observation,2004-03-01T00:00:00Z,5
Observation,2004-04-01T00:00:00Z,4
Observation,2004-05-01T00:00:00Z,28
Observation,2004-06-01T00:00:00Z,6
Observation,2004-07-01T00:00:00Z,26
Observation,2004-08-01T00:00:00Z,1
Observation,2004-09-01T00:00:00Z,3
Observation,2004-10-01T00:00:00Z,7
Observation,2004-11-01T00:00:00Z,56
Observation,2004-12-01T00:00:00Z,4
Observation,2005-01-01T00:00:00Z,34
Observation,2005-02-01T00:00:00Z,5
Observation,2005-03-01T00:00:00Z,5
Observation,2005-04-01T00:00:00Z,39
Observation,2005-05-01T00:00:00Z,32
Observation,2005-06-01T00:00:00Z,6
Observation,2005-07-01T00:00:00Z,30
Observation,2005-08-01T00:00:00Z,34
Observation,2005-09-01T00:00:00Z,6
Observation,2005-10-01T00:00:00Z,112
Observation,2005-11-01T00:00:00Z,140
Observation,2005-12-01T00:00:00Z,135
Observation,2006-01-01T00:00:00Z,143
Observation,2006-02-01T00:00:00Z,111
Observation,2006-03-01T00:00:00Z,181
Observation,2006-04-01T00:00:00Z,132
Observation,2006-05-01T00:00:00Z,109
Observation,2006-06-01T00:00:00Z,112
Observation,2006-07-01T00:00:00Z,163
Observation,2006-08-01T00:00:00Z,134
Observation,2006-09-01T00:00:00Z,94
Observation,2006-10-01T00:00:00Z,108
Observation,2006-11-01T00:00:00Z,138
Observation,2006-12-01T00:00:00Z,184
Observation,2007-01-01T00:00:00Z,167
Observation,2007-02-01T00:00:00Z,89
Observation,2007-03-01T00:00:00Z,111
Observation,2007-04-01T00:00:00Z,131
Observation,2007-05-01T00:00:00Z,245
Observation,2007-06-01T00:00:00Z,117
Observation,2007-07-01T00:00:00Z,227
Observation,2007-08-01T00:00:00Z,108
Observation,2007-09-01T00:00:00Z,167
Observation,2007-10-01T00:00:00Z,110
Observation,2007-11-01T00:00:00Z,159
Observation,2007-12-01T00:00:00Z,80
Observation,2008-01-01T00:00:00Z,195
Observation,2008-02-01T00:00:00Z,113
Observation,2008-03-01T00:00:00Z,159
Observation,2008-04-01T00:00:00Z,183
Observation,2008-05-01T00:00:00Z,215
Observation,2008-06-01T00:00:00Z,206
Observation,2008-07-01T00:00:00Z,195
Observation,2008-08-01T00:00:00Z,188
Observation,2008-09-01T00:00:00Z,193
Observation,2008-10-01T00:00:00Z,84
Observation,2008-11-01T00:00:00Z,108
Observation,2008-12-01T00:00:00Z,128
Observation,2009-01-01T00:00:00Z,183
Observation,2009-02-01T00:00:00Z,87
Observation,2009-03-01T00:00:00Z,104
Observation,2009-04-01T00:00:00Z,80
Observation,2009-05-01T00:00:00Z,265
Observation,2009-06-01T00:00:00Z,161
Observation,2009-07-01T00:00:00Z,146
Observation,2009-08-01T00:00:00Z,111
Observation,2009-09-01T00:00:00Z,182
Observation,2009-10-01T00:00:00Z,138
Observation,2009-11-01T00:00:00Z,58
Observation,2009-12-01T00:00:00Z,159
Observation,2010-01-01T00:00:00Z,158
Observation,2010-02-01T00:00:00Z,173
Observation,2010-03-01T00:00:00Z,164
Observation,2010-04-01T00:00:00Z,206
Observation,2010-05-01T00:00:00Z,182
Observation,2010-06-01T00:00:00Z,236
Observation,2010-07-01T00:00:00Z,168
Observation,2010-08-01T00:00:00Z,299
Observation,2010-09-01T00:00:00Z,177
Observation,2010-10-01T00:00:00Z,182
Observation,2010-11-01T00:00:00Z,150
Observation,2010-12-01T00:00:00Z,189
Observation,2011-01-01T00:00:00Z,215
Observation,2011-02-01T00:00:00Z,186
Observation,2011-03-01T00:00:00Z,187
Observation,2011-04-01T00:00:00Z,229
Observation,2011-05-01T00:00:00Z,262
Observation,2011-06-01T00:00:00Z,206
Observation,2011-07-01T00:00:00Z,189
Observation,2011-08-01T00:00:00Z,226
Observation,2011-09-01T00:00:00Z,158
Observation,2011-10-01T00:00:00Z,155
Observation,2011-11-01T00:00:00Z,77
Observation,2011-12-01T00:00:00Z,234
Observation,2012-01-01T00:00:00Z,311
Observation,2012-02-01T00:00:00Z,156
Observation,2012-03-01T00:00:00Z,205
Observation,2012-04-01T00:00:00Z,108
Observation,2012-05-01T00:00:00Z,187
Observation,2012-06-01T00:00:00Z,214
Observation,2012-07-01T00:00:00Z,109
Observation,2012-08-01T00:00:00Z,295
Observation,2012-09-01T00:00:00Z,189
Observation,2012-10-01T00:00:00Z,187
Observation,2012-11-01T00:00:00Z,77
Observation,2012-12-01T00:00:00Z,237
Observation,2013-01-01T00:00:00Z,234
Observation,2013-02-01T00:00:00Z,214
Observation,2013-03-01T00:00:00Z,102
Observation,2013-04-01T00:00:00Z,182
Observation,2013-05-01T00:00:00Z,162
Observation,2013-06-01T00:00:00Z,188
Observation,2013-07-01T00:00:00Z,181
Observation,2013-08-01T00:00:00Z,203
Observation,2013-09-01T00:00:00Z,164
Observation,2013-10-01T00:00:00Z,185
Observation,2013-11-01T00:00:00Z,109
Observation,2013-12-01T00:00:00Z,261
Observation,2014-01-01T00:00:00Z,162
Observation,2014-02-01T00:00:00Z,388
Observation,2014-03-01T00:00:00Z,175
Observation,2014-04-01T00:00:00Z,168
Observation,2014-05-01T00:00:00Z,117
Observation,2014-06-01T00:00:00Z,266
Observation,2014-07-01T00:00:00Z,144
Observation,2014-08-01T00:00:00Z,217
Observation,2014-09-01T00:00:00Z,190
Observation,2014-10-01T00:00:00Z,205
Observation,2014-11-01T00:00:00Z,120
Observation,2014-12-01T00:00:00Z,247
Observation,2015-01-01T00:00:00Z,219
Observation,2015-02-01T00:00:00Z,262
Observation,2015-03-01T00:00:00Z,194
Observation,2015-04-01T00:00:00Z,154
Observation,2015-05-01T00:00:00Z,116
Observation,2015-06-01T00:00:00Z,286
Observation,2015-07-01T00:00:00Z,144
Observation,2015-08-01T00:00:00Z,190
Observation,2015-09-01T00:00:00Z,188
Observation,2015-10-01T00:00:00Z,189
Observation,2015-11-01T00:00:00Z,222
Observation,2015-12-01T00:00:00Z,138
Observation,2016-01-01T00:00:00Z,161
Observation,2016-02-01T00:00:00Z,335
Observation,2016-03-01T00:00:00Z,159
Observation,2016-04-01T00:00:00Z,108
Observation,2016-05-01T00:00:00Z,191
Observation,2016-06-01T00:00:00Z,304
Observation,2016-07-01T00:00:00Z,251
Observation,2016-08-01T00:00:00Z,299
Observation,2016-09-01T00:00:00Z,211
Observation,2016-10-01T00:00:00Z,103
Observation,2016-11-01T00:00:00Z,188
Observation,2016-12-01T00:00:00Z,130
Observation,2017-01-01T00:00:00Z,266
Observation,2017-02-01T00:00:00Z,202
Observation,2017-03-01T00:00:00Z,336
Observation,2017-04-01T00:00:00Z,371
Observation,2017-05-01T00:00:00Z,189
Observation,2017-06-01T00:00:00Z,133
Observation,2017-07-01T00:00:00Z,227
Observation,2017-08-01T00:00:00Z,192
Observation,2017-09-01T00:00:00Z,211
Observation,2017-10-01T00:00:00Z,181
Observation,2017-11-01T00:00:00Z,217
Observation,2017-12-01T00:00:00Z,183
Observation,2018-01-01T00:00:00Z,206
Observation,2018-02-01T00:00:00Z,188
Observation,2018-03-01T00:00:00Z,322
Observation,2018-04-01T00:00:00Z,86
Observation,2018-05-01T00:00:00Z,265
Observation,2018-06-01T00:00:00Z,235
Observation,2018-07-01T00:00:00Z,106
Observation,2018-08-01T00:00:00Z,267
Observation,2018-09-01T00:00:00Z,89
Observation,2018-10-01T00:00:00Z,157
Observation,2018-11-01T00:00:00Z,190
Observation,2018-12-01T00:00:00Z,115
Observation,2019-01-01T00:00:00Z,187
Observation,2019-02-01T00:00:00Z,207
Observation,2019-03-01T00:00:00Z,316
Observation,2019-04-01T00:00:00Z,167
Observation,2019-05-01T00:00:00Z,165
Observation,2019-06-01T00:00:00Z,258
Observation,2019-07-01T00:00:00Z,294
Observation,2019-08-01T00:00:00Z,133
Observation,2019-09-01T00:00:00Z,165
