domain,date,records
Measurement,1989-03-01T00:00:00Z,1.32
Measurement,1989-04-01T00:00:00Z,1.32
Measurement,1989-05-01T00:00:00Z,1.27
Measurement,1989-06-01T00:00:00Z,2.08
Measurement,1989-07-01T00:00:00Z,2.3
Measurement,1989-08-01T00:00:00Z,1.75
Measurement,1989-09-01T00:00:00Z,1.07
Measurement,1989-10-01T00:00:00Z,0.72
Measurement,1989-11-01T00:00:00Z,1.54
Measurement,1989-12-01T00:00:00Z,1.24
Measurement,1990-01-01T00:00:00Z,1.63
Measurement,1990-02-01T00:00:00Z,1
Measurement,1990-03-01T00:00:00Z,1.26
Measurement,1990-04-01T00:00:00Z,1.21
Measurement,1990-05-01T00:00:00Z,4.76
Measurement,1990-06-01T00:00:00Z,1.35
Measurement,1990-07-01T00:00:00Z,2
Measurement,1990-08-01T00:00:00Z,0.65
Measurement,1990-10-01T00:00:00Z,0.93
Measurement,1991-01-01T00:00:00Z,0.35
Measurement,1991-03-01T00:00:00Z,0.55
Measurement,1991-06-01T00:00:00Z,0.43
Measurement,1991-07-01T00:00:00Z,0.54
Measurement,1991-12-01T00:00:00Z,0.39
Measurement,1992-08-01T00:00:00Z,0.42
Measurement,1993-08-01T00:00:00Z,0.4
Measurement,1995-06-01T00:00:00Z,0.53
Measurement,1996-06-01T00:00:00Z,0.02
Measurement,1997-04-01T00:00:00Z,0.89
Measurement,1997-06-01T00:00:00Z,1.04
Measurement,1997-07-01T00:00:00Z,0.26
Measurement,1998-04-01T00:00:00Z,0.8
Measurement,1998-10-01T00:00:00Z,0.27
Measurement,1999-04-01T00:00:00Z,0.83
Measurement,1999-06-01T00:00:00Z,0.68
Measurement,1999-10-01T00:00:00Z,0.13
Measurement,2000-04-01T00:00:00Z,0.77
Measurement,2000-06-01T00:00:00Z,0.67
Measurement,2000-10-01T00:00:00Z,0.18
Measurement,2001-01-01T00:00:00Z,0.22
Measurement,2001-04-01T00:00:00Z,0.74
Measurement,2001-06-01T00:00:00Z,0.66
Measurement,2001-07-01T00:00:00Z,0.5
Measurement,2001-10-01T00:00:00Z,0.42
Measurement,2001-11-01T00:00:00Z,1.32
Measurement,2001-12-01T00:00:00Z,0.84
Measurement,2002-01-01T00:00:00Z,1.25
Measurement,2002-02-01T00:00:00Z,0.84
Measurement,2002-03-01T00:00:00Z,0.83
Measurement,2002-04-01T00:00:00Z,1.77
Measurement,2002-05-01T00:00:00Z,0.86
Measurement,2002-06-01T00:00:00Z,1.2
Measurement,2002-07-01T00:00:00Z,1.17
Measurement,2002-08-01T00:00:00Z,0.83
Measurement,2002-09-01T00:00:00Z,0.31
Measurement,2002-10-01T00:00:00Z,1.03
Measurement,2002-11-01T00:00:00Z,0.86
Measurement,2002-12-01T00:00:00Z,0.83
Measurement,2003-01-01T00:00:00Z,1.06
Measurement,2003-02-01T00:00:00Z,0.83
Measurement,2003-03-01T00:00:00Z,0.83
Measurement,2003-04-01T00:00:00Z,0.86
Measurement,2003-05-01T00:00:00Z,4.72
Measurement,2003-06-01T00:00:00Z,1.78
Measurement,2003-07-01T00:00:00Z,1.12
Measurement,2003-08-01T00:00:00Z,0.85
Measurement,2003-09-01T00:00:00Z,0.85
Measurement,2003-10-01T00:00:00Z,0.82
Measurement,2003-11-01T00:00:00Z,1.7
Measurement,2003-12-01T00:00:00Z,0.86
Measurement,2004-01-01T00:00:00Z,0.84
Measurement,2004-02-01T00:00:00Z,0.81
Measurement,2004-03-01T00:00:00Z,0.78
Measurement,2004-04-01T00:00:00Z,0.31
Measurement,2004-05-01T00:00:00Z,1.41
Measurement,2004-06-01T00:00:00Z,0.81
Measurement,2004-07-01T00:00:00Z,1.34
Measurement,2004-08-01T00:00:00Z,0.73
Measurement,2004-09-01T00:00:00Z,0.79
Measurement,2004-10-01T00:00:00Z,0.93
Measurement,2004-11-01T00:00:00Z,1.13
Measurement,2004-12-01T00:00:00Z,0.79
Measurement,2005-01-01T00:00:00Z,1.24
Measurement,2005-02-01T00:00:00Z,0.73
Measurement,2005-03-01T00:00:00Z,0.69
Measurement,2005-04-01T00:00:00Z,1.93
Measurement,2005-05-01T00:00:00Z,1.45
Measurement,2005-06-01T00:00:00Z,0.74
Measurement,2005-07-01T00:00:00Z,1.12
Measurement,2005-08-01T00:00:00Z,1.27
Measurement,2005-09-01T00:00:00Z,0.71
Measurement,2005-10-01T00:00:00Z,2.29
Measurement,2005-11-01T00:00:00Z,4.61
Measurement,2005-12-01T00:00:00Z,3.56
Measurement,2006-01-01T00:00:00Z,2.79
Measurement,2006-02-01T00:00:00Z,2.55
Measurement,2006-03-01T00:00:00Z,3.58
Measurement,2006-04-01T00:00:00Z,2.14
Measurement,2006-05-01T00:00:00Z,1.93
Measurement,2006-06-01T00:00:00Z,2.54
Measurement,2006-07-01T00:00:00Z,2.72
Measurement,2006-08-01T00:00:00Z,2.88
Measurement,2006-09-01T00:00:00Z,1.88
Measurement,2006-10-01T00:00:00Z,1.82
Measurement,2006-11-01T00:00:00Z,2.04
Measurement,2006-12-01T00:00:00Z,3.4
Measurement,2007-01-01T00:00:00Z,2.59
Measurement,2007-02-01T00:00:00Z,2.39
Measurement,2007-03-01T00:00:00Z,2.25
Measurement,2007-04-01T00:00:00Z,2.88
Measurement,2007-05-01T00:00:00Z,4.73
Measurement,2007-06-01T00:00:00Z,2.76
Measurement,2007-07-01T00:00:00Z,3.35
Measurement,2007-08-01T00:00:00Z,2.81
Measurement,2007-09-01T00:00:00Z,3.64
Measurement,2007-10-01T00:00:00Z,2.86
Measurement,2007-11-01T00:00:00Z,2.08
Measurement,2007-12-01T00:00:00Z,1.13
Measurement,2008-01-01T00:00:00Z,3.61
Measurement,2008-02-01T00:00:00Z,2.19
Measurement,2008-03-01T00:00:00Z,3.22
Measurement,2008-04-01T00:00:00Z,2.71
Measurement,2008-05-01T00:00:00Z,2.67
Measurement,2008-06-01T00:00:00Z,4.69
Measurement,2008-07-01T00:00:00Z,3.43
Measurement,2008-08-01T00:00:00Z,3.52
Measurement,2008-09-01T00:00:00Z,3.95
Measurement,2008-10-01T00:00:00Z,2.59
Measurement,2008-11-01T00:00:00Z,2.07
Measurement,2008-12-01T00:00:00Z,1.76
Measurement,2009-01-01T00:00:00Z,3.7
Measurement,2009-02-01T00:00:00Z,2.08
Measurement,2009-03-01T00:00:00Z,1.79
Measurement,2009-04-01T00:00:00Z,1.67
Measurement,2009-05-01T00:00:00Z,2.46
Measurement,2009-06-01T00:00:00Z,2.93
Measurement,2009-07-01T00:00:00Z,3.18
Measurement,2009-08-01T00:00:00Z,2.43
Measurement,2009-09-01T00:00:00Z,2.92
Measurement,2009-10-01T00:00:00Z,1.72
Measurement,2009-11-01T00:00:00Z,0.93
Measurement,2009-12-01T00:00:00Z,1.57
Measurement,2010-01-01T00:00:00Z,2.67
Measurement,2010-02-01T00:00:00Z,3.01
Measurement,2010-03-01T00:00:00Z,3.39
Measurement,2010-04-01T00:00:00Z,3.83
Measurement,2010-05-01T00:00:00Z,3.29
Measurement,2010-06-01T00:00:00Z,3.71
Measurement,2010-07-01T00:00:00Z,3.21
Measurement,2010-08-01T00:00:00Z,4.85
Measurement,2010-09-01T00:00:00Z,3.4
Measurement,2010-10-01T00:00:00Z,4.09
Measurement,2010-11-01T00:00:00Z,3.07
Measurement,2010-12-01T00:00:00Z,3.83
Measurement,2011-01-01T00:00:00Z,3.85
Measurement,2011-02-01T00:00:00Z,2.52
Measurement,2011-03-01T00:00:00Z,3.02
Measurement,2011-04-01T00:00:00Z,3.39
Measurement,2011-05-01T00:00:00Z,2.14
Measurement,2011-06-01T00:00:00Z,3.72
Measurement,2011-07-01T00:00:00Z,3.01
Measurement,2011-08-01T00:00:00Z,4.21
Measurement,2011-09-01T00:00:00Z,2.84
Measurement,2011-10-01T00:00:00Z,2.13
Measurement,2011-11-01T00:00:00Z,1.56
Measurement,2011-12-01T00:00:00Z,3.63
Measurement,2012-01-01T00:00:00Z,5.47
Measurement,2012-02-01T00:00:00Z,2.17
Measurement,2012-03-01T00:00:00Z,2.65
Measurement,2012-04-01T00:00:00Z,1.97
Measurement,2012-05-01T00:00:00Z,2.7
Measurement,2012-06-01T00:00:00Z,2.43
Measurement,2012-07-01T00:00:00Z,1.9
Measurement,2012-08-01T00:00:00Z,4.16
Measurement,2012-09-01T00:00:00Z,4.51
Measurement,2012-10-01T00:00:00Z,3.66
Measurement,2012-11-01T00:00:00Z,1.76
Measurement,2012-12-01T00:00:00Z,3.51
Measurement,2013-01-01T00:00:00Z,3.48
Measurement,2013-02-01T00:00:00Z,2.79
Measurement,2013-03-01T00:00:00Z,1.17
Measurement,2013-04-01T00:00:00Z,2.69
Measurement,2013-05-01T00:00:00Z,2.56
Measurement,2013-06-01T00:00:00Z,2.97
Measurement,2013-07-01T00:00:00Z,3
Measurement,2013-08-01T00:00:00Z,3.84
Measurement,2013-09-01T00:00:00Z,9.18
Measurement,2013-10-01T00:00:00Z,3.85
Measurement,2013-11-01T00:00:00Z,3.08
Measurement,2013-12-01T00:00:00Z,4.17
Measurement,2014-01-01T00:00:00Z,4.07
Measurement,2014-02-01T00:00:00Z,5.13
Measurement,2014-03-01T00:00:00Z,3.52
Measurement,2014-04-01T00:00:00Z,4.01
Measurement,2014-05-01T00:00:00Z,3.12
Measurement,2014-06-01T00:00:00Z,5.48
Measurement,2014-07-01T00:00:00Z,4.62
Measurement,2014-08-01T00:00:00Z,4.36
Measurement,2014-09-01T00:00:00Z,4.76
Measurement,2014-10-01T00:00:00Z,5.49
Measurement,2014-11-01T00:00:00Z,3.8
Measurement,2014-12-01T00:00:00Z,4.31
Measurement,2015-01-01T00:00:00Z,4.92
Measurement,2015-02-01T00:00:00Z,4.44
Measurement,2015-03-01T00:00:00Z,3.95
Measurement,2015-04-01T00:00:00Z,3.33
Measurement,2015-05-01T00:00:00Z,3.09
Measurement,2015-06-01T00:00:00Z,4.76
Measurement,2015-07-01T00:00:00Z,3.85
Measurement,2015-08-01T00:00:00Z,4.11
Measurement,2015-09-01T00:00:00Z,5.37
Measurement,2015-10-01T00:00:00Z,5.1
Measurement,2015-11-01T00:00:00Z,4.92
Measurement,2015-12-01T00:00:00Z,3.82
Measurement,2016-01-01T00:00:00Z,4.6
Measurement,2016-02-01T00:00:00Z,6.38
Measurement,2016-03-01T00:00:00Z,4.05
Measurement,2016-04-01T00:00:00Z,2.89
Measurement,2016-05-01T00:00:00Z,5.75
Measurement,2016-06-01T00:00:00Z,4.73
Measurement,2016-07-01T00:00:00Z,5.18
Measurement,2016-08-01T00:00:00Z,5.99
Measurement,2016-09-01T00:00:00Z,4.55
Measurement,2016-10-01T00:00:00Z,3.38
Measurement,2016-11-01T00:00:00Z,4.76
Measurement,2016-12-01T00:00:00Z,3.36
Measurement,2017-01-01T00:00:00Z,5.56
Measurement,2017-02-01T00:00:00Z,5.12
Measurement,2017-03-01T00:00:00Z,6.35
Measurement,2017-04-01T00:00:00Z,9.7
Measurement,2017-05-01T00:00:00Z,5.44
Measurement,2017-06-01T00:00:00Z,3.77
Measurement,2017-07-01T00:00:00Z,4.04
Measurement,2017-08-01T00:00:00Z,4.36
Measurement,2017-09-01T00:00:00Z,4.68
Measurement,2017-10-01T00:00:00Z,5.04
Measurement,2017-11-01T00:00:00Z,6.12
Measurement,2017-12-01T00:00:00Z,5.65
Measurement,2018-01-01T00:00:00Z,5.54
Measurement,2018-02-01T00:00:00Z,3.71
Measurement,2018-03-01T00:00:00Z,4.93
Measurement,2018-04-01T00:00:00Z,1.97
Measurement,2018-05-01T00:00:00Z,5.38
Measurement,2018-06-01T00:00:00Z,3.91
Measurement,2018-07-01T00:00:00Z,3.11
Measurement,2018-08-01T00:00:00Z,6.14
Measurement,2018-09-01T00:00:00Z,2.68
Measurement,2018-10-01T00:00:00Z,4.23
Measurement,2018-11-01T00:00:00Z,4.66
Measurement,2018-12-01T00:00:00Z,2.55
Measurement,2019-01-01T00:00:00Z,3.24
Measurement,2019-02-01T00:00:00Z,5.02
Measurement,2019-03-01T00:00:00Z,5.63
Measurement,2019-04-01T00:00:00Z,4.05
Measurement,2019-05-01T00:00:00Z,3.85
Measurement,2019-06-01T00:00:00Z,4.32
Measurement,2019-07-01T00:00:00Z,4.64
Measurement,2019-08-01T00:00:00Z,2.64
Measurement,2019-09-01T00:00:00Z,2.77
Measurement,2019-10-01T00:00:00Z,2.37
Measurement,2019-11-01T00:00:00Z,2.58
Measurement,2019-12-01T00:00:00Z,1.25
Measurement,2020-01-01T00:00:00Z,1.96
Measurement,2020-02-01T00:00:00Z,3.43
Measurement,2020-03-01T00:00:00Z,3.26
Measurement,2020-04-01T00:00:00Z,2.73
Measurement,2020-05-01T00:00:00Z,2.66
Measurement,2020-06-01T00:00:00Z,2.96
Measurement,2020-07-01T00:00:00Z,4.76
Measurement,2020-08-01T00:00:00Z,7.82
Measurement,2020-09-01T00:00:00Z,7.02
Measurement,2020-10-01T00:00:00Z,3.2
Measurement,2020-11-01T00:00:00Z,4.72
Measurement,2020-12-01T00:00:00Z,12.94
Measurement,2021-01-01T00:00:00Z,12.14
Measurement,2021-02-01T00:00:00Z,3.44
Measurement,2021-03-01T00:00:00Z,4.55
Measurement,2021-04-01T00:00:00Z,2.97
Measurement,2021-05-01T00:00:00Z,2.36
Measurement,2021-06-01T00:00:00Z,4.24
Measurement,2021-07-01T00:00:00Z,3.15
Measurement,2021-08-01T00:00:00Z,3.88
Measurement,2021-09-01T00:00:00Z,3.29
Measurement,2021-10-01T00:00:00Z,3.42
Measurement,2021-11-01T00:00:00Z,4.01
Measurement,2021-12-01T00:00:00Z,3.34
Measurement,2022-01-01T00:00:00Z,2.42
Measurement,2022-02-01T00:00:00Z,4.03
Measurement,2022-03-01T00:00:00Z,4.53
Measurement,2022-04-01T00:00:00Z,2.31
Measurement,2022-05-01T00:00:00Z,3.3
Measurement,2022-06-01T00:00:00Z,6.08
Measurement,2022-07-01T00:00:00Z,2.79
Measurement,2022-08-01T00:00:00Z,2.99
Measurement,2022-09-01T00:00:00Z,3.12
Measurement,2022-10-01T00:00:00Z,5.07
Measurement,2022-11-01T00:00:00Z,3.59
Measurement,2022-12-01T00:00:00Z,3.24
Measurement,2023-01-01T00:00:00Z,2.78
Measurement,2023-02-01T00:00:00Z,3.77
Measurement,2023-03-01T00:00:00Z,2.84
Measurement,2023-04-01T00:00:00Z,4.69
Measurement,2023-05-01T00:00:00Z,3.62
Measurement,2023-06-01T00:00:00Z,4.29
Measurement,2023-07-01T00:00:00Z,4.7
Measurement,2023-08-01T00:00:00Z,3.51
Measurement,2023-09-01T00:00:00Z,5.21
Measurement,2023-10-01T00:00:00Z,6.4
Measurement,2023-11-01T00:00:00Z,5.51
Measurement,2023-12-01T00:00:00Z,7.16
Measurement,2024-01-01T00:00:00Z,3.68
Measurement,2024-02-01T00:00:00Z,5.44
Measurement,2024-03-01T00:00:00Z,5.82
Measurement,2024-04-01T00:00:00Z,5.98
Measurement,2024-05-01T00:00:00Z,5.37
Measurement,2024-06-01T00:00:00Z,4.45
Measurement,2024-07-01T00:00:00Z,3.66
Measurement,2024-08-01T00:00:00Z,5.42
Measurement,2024-09-01T00:00:00Z,5.23
Measurement,2024-10-01T00:00:00Z,5.73
Measurement,2024-11-01T00:00:00Z,5.05
Measurement,2024-12-01T00:00:00Z,6.59
Measurement,2025-01-01T00:00:00Z,4.62
Measurement,2025-02-01T00:00:00Z,6.67
Measurement,2025-03-01T00:00:00Z,3.75
Measurement,2025-04-01T00:00:00Z,6.25
Measurement,2025-05-01T00:00:00Z,5.1
Measurement,2025-06-01T00:00:00Z,6.02
Measurement,2025-07-01T00:00:00Z,8.87
Measurement,2025-08-01T00:00:00Z,18.18
Measurement,2025-09-01T00:00:00Z,17.67
Observation,1946-01-01T00:00:00Z,1
Observation,1947-01-01T00:00:00Z,1
Observation,1953-02-01T00:00:00Z,1.75
Observation,1957-11-01T00:00:00Z,0.6
Observation,1964-06-01T00:00:00Z,0.38
Observation,1964-07-01T00:00:00Z,0.11
Observation,1965-02-01T00:00:00Z,0.11
Observation,1965-06-01T00:00:00Z,0.11
Observation,1965-10-01T00:00:00Z,0.2
Observation,1967-07-01T00:00:00Z,0.5
Observation,1968-06-01T00:00:00Z,0.17
Observation,1968-08-01T00:00:00Z,0.08
Observation,1970-03-01T00:00:00Z,1.69
Observation,1970-04-01T00:00:00Z,0.12
Observation,1971-07-01T00:00:00Z,1.56
Observation,1972-07-01T00:00:00Z,0.06
Observation,1972-11-01T00:00:00Z,1.44
Observation,1972-12-01T00:00:00Z,0.11
Observation,1973-02-01T00:00:00Z,0.06
Observation,1973-04-01T00:00:00Z,0.06
Observation,1974-04-01T00:00:00Z,0.21
Observation,1974-07-01T00:00:00Z,1.47
Observation,1974-08-01T00:00:00Z,1.3
Observation,1974-11-01T00:00:00Z,0.05
Observation,1975-04-01T00:00:00Z,0.24
Observation,1975-05-01T00:00:00Z,0.5
Observation,1976-03-01T00:00:00Z,0.04
Observation,1976-04-01T00:00:00Z,1.26
Observation,1976-07-01T00:00:00Z,0.04
Observation,1976-11-01T00:00:00Z,0.04
Observation,1977-02-01T00:00:00Z,0.12
Observation,1977-05-01T00:00:00Z,1.04
Observation,1977-07-01T00:00:00Z,1.04
Observation,1977-08-01T00:00:00Z,0.92
Observation,1978-04-01T00:00:00Z,0.04
Observation,1979-09-01T00:00:00Z,0.04
Observation,1979-10-01T00:00:00Z,0.03
Observation,1980-05-01T00:00:00Z,0.93
Observation,1980-06-01T00:00:00Z,0.87
Observation,1980-07-01T00:00:00Z,0.87
Observation,1980-08-01T00:00:00Z,0.9
Observation,1980-09-01T00:00:00Z,0.1
Observation,1980-10-01T00:00:00Z,0.03
Observation,1981-04-01T00:00:00Z,0.03
Observation,1981-05-01T00:00:00Z,0.77
Observation,1981-09-01T00:00:00Z,0.03
Observation,1982-02-01T00:00:00Z,0.03
Observation,1982-05-01T00:00:00Z,0.73
Observation,1982-12-01T00:00:00Z,0.03
Observation,1983-02-01T00:00:00Z,0.03
Observation,1983-05-01T00:00:00Z,0.78
Observation,1983-07-01T00:00:00Z,0.7
Observation,1983-08-01T00:00:00Z,0.7
Observation,1983-10-01T00:00:00Z,0.05
Observation,1984-01-01T00:00:00Z,0.03
Observation,1984-02-01T00:00:00Z,0.68
Observation,1984-05-01T00:00:00Z,0.68
Observation,1984-06-01T00:00:00Z,0.03
Observation,1984-07-01T00:00:00Z,0.66
Observation,1984-09-01T00:00:00Z,0.05
Observation,1984-10-01T00:00:00Z,0.05
Observation,1985-06-01T00:00:00Z,0.84
Observation,1985-10-01T00:00:00Z,0.05
Observation,1986-01-01T00:00:00Z,0.03
Observation,1986-02-01T00:00:00Z,0.65
Observation,1986-04-01T00:00:00Z,0.65
Observation,1986-05-01T00:00:00Z,1.25
Observation,1986-06-01T00:00:00Z,0.68
Observation,1986-07-01T00:00:00Z,0.05
Observation,1986-08-01T00:00:00Z,0.62
Observation,1986-09-01T00:00:00Z,0.07
Observation,1987-03-01T00:00:00Z,0.05
Observation,1987-06-01T00:00:00Z,0.6
Observation,1987-07-01T00:00:00Z,0.65
Observation,1988-05-01T00:00:00Z,0.6
Observation,1988-07-01T00:00:00Z,0.65
Observation,1988-10-01T00:00:00Z,0.03
Observation,1989-01-01T00:00:00Z,0.02
Observation,1989-02-01T00:00:00Z,0.05
Observation,1989-04-01T00:00:00Z,0.03
Observation,1989-05-01T00:00:00Z,0.03
Observation,1989-06-01T00:00:00Z,0.7
Observation,1989-07-01T00:00:00Z,0.65
Observation,1989-08-01T00:00:00Z,0.65
Observation,1989-09-01T00:00:00Z,0.03
Observation,1989-10-01T00:00:00Z,0.68
Observation,1989-11-01T00:00:00Z,0.63
Observation,1990-01-01T00:00:00Z,0.61
Observation,1990-07-01T00:00:00Z,0.81
Observation,1990-09-01T00:00:00Z,0.05
Observation,1990-10-01T00:00:00Z,1.21
Observation,1991-02-01T00:00:00Z,0.02
Observation,1991-03-01T00:00:00Z,0.66
Observation,1991-06-01T00:00:00Z,0.57
Observation,1991-07-01T00:00:00Z,0.63
Observation,1991-12-01T00:00:00Z,0.55
Observation,1992-03-01T00:00:00Z,0.02
Observation,1992-05-01T00:00:00Z,0.02
Observation,1992-08-01T00:00:00Z,0.58
Observation,1992-10-01T00:00:00Z,0.02
Observation,1992-11-01T00:00:00Z,0.02
Observation,1992-12-01T00:00:00Z,0.06
Observation,1993-01-01T00:00:00Z,0.02
Observation,1993-02-01T00:00:00Z,0.02
Observation,1993-03-01T00:00:00Z,0.04
Observation,1993-06-01T00:00:00Z,0.04
Observation,1993-07-01T00:00:00Z,0.04
Observation,1993-08-01T00:00:00Z,0.5
Observation,1993-10-01T00:00:00Z,0.04
Observation,1993-11-01T00:00:00Z,0.02
Observation,1993-12-01T00:00:00Z,0.06
Observation,1994-01-01T00:00:00Z,0.02
Observation,1994-04-01T00:00:00Z,0.02
Observation,1994-08-01T00:00:00Z,0.16
Observation,1994-10-01T00:00:00Z,0.02
Observation,1994-11-01T00:00:00Z,0.02
Observation,1994-12-01T00:00:00Z,0.02
Observation,1995-01-01T00:00:00Z,0.02
Observation,1995-03-01T00:00:00Z,0.06
Observation,1995-06-01T00:00:00Z,0.57
Observation,1996-03-01T00:00:00Z,0.09
Observation,1996-07-01T00:00:00Z,0.02
Observation,1996-08-01T00:00:00Z,0.02
Observation,1996-09-01T00:00:00Z,0.05
Observation,1996-10-01T00:00:00Z,0.02
Observation,1996-11-01T00:00:00Z,0.07
Observation,1996-12-01T00:00:00Z,0.07
Observation,1997-03-01T00:00:00Z,0.02
Observation,1997-04-01T00:00:00Z,0.5
Observation,1997-06-01T00:00:00Z,0.95
Observation,1997-07-01T00:00:00Z,0.02
Observation,1997-10-01T00:00:00Z,0.03
Observation,1997-12-01T00:00:00Z,0.03
Observation,1998-02-01T00:00:00Z,0.05
Observation,1998-03-01T00:00:00Z,0.05
Observation,1998-04-01T00:00:00Z,0.44
Observation,1998-10-01T00:00:00Z,0.48
Observation,1998-11-01T00:00:00Z,0.02
Observation,1998-12-01T00:00:00Z,0.02
Observation,1999-03-01T00:00:00Z,0.05
Observation,1999-04-01T00:00:00Z,0.45
Observation,1999-06-01T00:00:00Z,0.38
Observation,1999-10-01T00:00:00Z,0.5
Observation,2000-01-01T00:00:00Z,0.02
Observation,2000-03-01T00:00:00Z,0.02
Observation,2000-04-01T00:00:00Z,0.42
Observation,2000-06-01T00:00:00Z,0.42
Observation,2000-10-01T00:00:00Z,0.47
Observation,2000-11-01T00:00:00Z,0.02
Observation,2000-12-01T00:00:00Z,0.03
Observation,2001-01-01T00:00:00Z,0.42
Observation,2001-02-01T00:00:00Z,0.02
Observation,2001-04-01T00:00:00Z,0.46
Observation,2001-06-01T00:00:00Z,0.82
Observation,2001-07-01T00:00:00Z,0.45
Observation,2001-10-01T00:00:00Z,0.4
Observation,2001-11-01T00:00:00Z,0.02
Observation,2001-12-01T00:00:00Z,0.02
Observation,2002-01-01T00:00:00Z,0.06
Observation,2002-02-01T00:00:00Z,0.05
Observation,2002-03-01T00:00:00Z,0.08
Observation,2002-04-01T00:00:00Z,0.44
Observation,2002-05-01T00:00:00Z,0.08
Observation,2002-06-01T00:00:00Z,0.45
Observation,2002-07-01T00:00:00Z,0.03
Observation,2002-08-01T00:00:00Z,0.02
Observation,2002-09-01T00:00:00Z,0.02
Observation,2002-10-01T00:00:00Z,0.5
Observation,2002-11-01T00:00:00Z,0.05
Observation,2003-01-01T00:00:00Z,0.53
Observation,2003-02-01T00:00:00Z,0.02
Observation,2003-03-01T00:00:00Z,0.06
Observation,2003-04-01T00:00:00Z,0.11
Observation,2003-05-01T00:00:00Z,0.47
Observation,2003-06-01T00:00:00Z,0.83
Observation,2003-08-01T00:00:00Z,0.03
Observation,2003-09-01T00:00:00Z,0.05
Observation,2003-10-01T00:00:00Z,0.06
Observation,2003-11-01T00:00:00Z,0.89
Observation,2003-12-01T00:00:00Z,0.05
Observation,2004-01-01T00:00:00Z,0.04
Observation,2004-02-01T00:00:00Z,0.01
Observation,2004-03-01T00:00:00Z,0.07
Observation,2004-04-01T00:00:00Z,0.06
Observation,2004-05-01T00:00:00Z,0.4
Observation,2004-06-01T00:00:00Z,0.09
Observation,2004-07-01T00:00:00Z,0.37
Observation,2004-08-01T00:00:00Z,0.01
Observation,2004-09-01T00:00:00Z,0.04
Observation,2004-10-01T00:00:00Z,0.1
Observation,2004-11-01T00:00:00Z,0.8
Observation,2004-12-01T00:00:00Z,0.06
Observation,2005-01-01T00:00:00Z,0.48
Observation,2005-02-01T00:00:00Z,0.07
Observation,2005-03-01T00:00:00Z,0.07
Observation,2005-04-01T00:00:00Z,0.55
Observation,2005-05-01T00:00:00Z,0.45
Observation,2005-06-01T00:00:00Z,0.08
Observation,2005-07-01T00:00:00Z,0.41
Observation,2005-08-01T00:00:00Z,0.45
Observation,2005-09-01T00:00:00Z,0.08
Observation,2005-10-01T00:00:00Z,1.45
Observation,2005-11-01T00:00:00Z,1.82
Observation,2005-12-01T00:00:00Z,1.75
Observation,2006-01-01T00:00:00Z,1.83
Observation,2006-02-01T00:00:00Z,1.44
Observation,2006-03-01T00:00:00Z,2.29
Observation,2006-04-01T00:00:00Z,1.63
Observation,2006-05-01T00:00:00Z,1.35
Observation,2006-06-01T00:00:00Z,1.38
Observation,2006-07-01T00:00:00Z,2.01
Observation,2006-08-01T00:00:00Z,1.63
Observation,2006-09-01T00:00:00Z,1.11
Observation,2006-10-01T00:00:00Z,1.27
Observation,2006-11-01T00:00:00Z,1.62
Observation,2006-12-01T00:00:00Z,2.16
Observation,2007-01-01T00:00:00Z,1.96
Observation,2007-02-01T00:00:00Z,1.05
Observation,2007-03-01T00:00:00Z,1.31
Observation,2007-04-01T00:00:00Z,1.54
Observation,2007-05-01T00:00:00Z,2.88
Observation,2007-06-01T00:00:00Z,1.38
Observation,2007-07-01T00:00:00Z,2.67
Observation,2007-08-01T00:00:00Z,1.27
Observation,2007-09-01T00:00:00Z,1.96
Observation,2007-10-01T00:00:00Z,1.29
Observation,2007-11-01T00:00:00Z,1.87
Observation,2007-12-01T00:00:00Z,0.94
Observation,2008-01-01T00:00:00Z,2.29
Observation,2008-02-01T00:00:00Z,1.33
Observation,2008-03-01T00:00:00Z,1.87
Observation,2008-04-01T00:00:00Z,2.13
Observation,2008-05-01T00:00:00Z,2.5
Observation,2008-06-01T00:00:00Z,2.4
Observation,2008-07-01T00:00:00Z,2.27
Observation,2008-08-01T00:00:00Z,2.16
Observation,2008-09-01T00:00:00Z,2.22
Observation,2008-10-01T00:00:00Z,0.97
Observation,2008-11-01T00:00:00Z,1.24
Observation,2008-12-01T00:00:00Z,1.47
Observation,2009-01-01T00:00:00Z,2.1
Observation,2009-02-01T00:00:00Z,1
Observation,2009-03-01T00:00:00Z,1.2
Observation,2009-04-01T00:00:00Z,0.92
Observation,2009-05-01T00:00:00Z,3.05
Observation,2009-06-01T00:00:00Z,1.85
Observation,2009-07-01T00:00:00Z,1.68
Observation,2009-08-01T00:00:00Z,1.28
Observation,2009-09-01T00:00:00Z,2.09
Observation,2009-10-01T00:00:00Z,1.59
Observation,2009-11-01T00:00:00Z,0.67
Observation,2009-12-01T00:00:00Z,1.83
Observation,2010-01-01T00:00:00Z,1.82
Observation,2010-02-01T00:00:00Z,1.99
Observation,2010-03-01T00:00:00Z,1.89
Observation,2010-04-01T00:00:00Z,2.37
Observation,2010-05-01T00:00:00Z,2.09
Observation,2010-06-01T00:00:00Z,2.71
Observation,2010-07-01T00:00:00Z,1.93
Observation,2010-08-01T00:00:00Z,3.44
Observation,2010-09-01T00:00:00Z,2.03
Observation,2010-10-01T00:00:00Z,2.09
Observation,2010-11-01T00:00:00Z,1.72
