"source_code","source_concept_id","source_code_description","source_vocabulary_id","source_domain_id","source_concept_class_id","source_valid_start_date","source_valid_end_date","source_invalid_reason","target_concept_id","target_concept_name","target_vocabulary_id","target_domain_id","target_concept_class_id","target_invalid_reason","target_standard_concept"
J01CR05,21602866,piperacillin and beta-lactamase inhibitor; parenteral,ATC,Drug,ATC 5th,19700101,20991231,,1746114,piperacillin,RxNorm,Drug,Ingredient,,S
J01DB01,21602870,cefalexin; oral,ATC,Drug,ATC 5th,20050101,20991231,,1786621,cephalexin,RxNorm,Drug,Ingredient,,S
J01DB04,21602873,cefazolin; parenteral,ATC,Drug,ATC 5th,20050101,20991231,,1771162,cefazolin,RxNorm,Drug,Ingredient,,S
J01DC02,21602884,cefuroxime; systemic,ATC,Drug,ATC 5th,20050101,20991231,,1778162,cefuroxime,RxNorm,Drug,Ingredient,,S
J01DC52,954917,cefuroxime and beta-lactamase inhibitor; oral,ATC,Drug,ATC 5th,19700101,20991231,,1778162,cefuroxime,RxNorm,Drug,Ingredient,,S
J01DD04,21602898,ceftriaxone; parenteral,ATC,Drug,ATC 5th,20050101,20991231,,1777806,ceftriaxone,RxNorm,Drug,Ingredient,,S
J01DD13,21602907,cefpodoxime; oral,ATC,Drug,ATC 5th,20050101,20991231,,1749008,cefpodoxime,RxNorm,Drug,Ingredient,,S
J01DD54,21602912,"ceftriaxone, combinations; systemic",ATC,Drug,ATC 5th,20050101,20991231,,1777806,ceftriaxone,RxNorm,Drug,Ingredient,,S
J01DD63,1501779,ceftriaxone and beta-lactamase inhibitor; systemic,ATC,Drug,ATC 5th,19700101,20991231,,1777806,ceftriaxone,RxNorm,Drug,Ingredient,,S
J01DD64,715907,cefpodoxime and beta-lactamase inhibitor; systemic,ATC,Drug,ATC 5th,19700101,20991231,,1749008,cefpodoxime,RxNorm,Drug,Ingredient,,S
J01EA01,21602931,trimethoprim; systemic,ATC,Drug,ATC 5th,19700101,20991231,,1705674,trimethoprim,RxNorm,Drug,Ingredient,,S
J01EC01,21602945,sulfamethoxazole; oral,ATC,Drug,ATC 5th,19700101,20991231,,1836430,sulfamethoxazole,RxNorm,Drug,Ingredient,,S
J01EE01,21602961,sulfamethoxazole and trimethoprim; systemic,ATC,Drug,ATC 5th,19700101,20991231,,1705674,trimethoprim,RxNorm,Drug,Ingredient,,S
J01EE01,21602961,sulfamethoxazole and trimethoprim; systemic,ATC,Drug,ATC 5th,19700101,20991231,,1836430,sulfamethoxazole,RxNorm,Drug,Ingredient,,S
J01EE02,21602962,sulfadiazine and trimethoprim; systemic,ATC,Drug,ATC 5th,19700101,20991231,,1705674,trimethoprim,RxNorm,Drug,Ingredient,,S
J01EE03,21602963,sulfametrole and trimethoprim; systemic,ATC,Drug,ATC 5th,19700101,20991231,,1705674,trimethoprim,RxNorm,Drug,Ingredient,,S
J01EE04,21602964,sulfamoxole and trimethoprim; systemic,ATC,Drug,ATC 5th,19700101,20991231,,1705674,trimethoprim,RxNorm,Drug,Ingredient,,S
J01EE05,21602965,sulfadimidine and trimethoprim; systemic,ATC,Drug,ATC 5th,19700101,20991231,,1705674,trimethoprim,RxNorm,Drug,Ingredient,,S
J01EE07,21602967,sulfamerazine and trimethoprim; systemic,ATC,Drug,ATC 5th,19700101,20991231,,1705674,trimethoprim,RxNorm,Drug,Ingredient,,S
J01MA02,21603009,ciprofloxacin; systemic,ATC,Drug,ATC 5th,19700101,20991231,,1797513,ciprofloxacin,RxNorm,Drug,Ingredient,,S
J01RA03,21603039,cefuroxime and metronidazole; systemic,ATC,Drug,ATC 5th,19700101,20991231,,1778162,cefuroxime,RxNorm,Drug,Ingredient,,S
J01RA10,45893269,ciprofloxacin and metronidazole; systemic,ATC,Drug,ATC 5th,19700101,20991231,,1797513,ciprofloxacin,RxNorm,Drug,Ingredient,,S
J01RA11,45893513,ciprofloxacin and tinidazole; systemic,ATC,Drug,ATC 5th,19700101,20991231,,1797513,ciprofloxacin,RxNorm,Drug,Ingredient,,S
J01RA12,45893270,ciprofloxacin and ornidazole; systemic,ATC,Drug,ATC 5th,19700101,20991231,,1797513,ciprofloxacin,RxNorm,Drug,Ingredient,,S
J01XA01,21603043,vancomycin; parenteral,ATC,Drug,ATC 5th,19700101,20991231,,1707687,vancomycin,RxNorm,Drug,Ingredient,,S
J01XE01,21603058,nitrofurantoin; oral,ATC,Drug,ATC 5th,19700101,20991231,,920293,nitrofurantoin,RxNorm,Drug,Ingredient,,S
J01XE51,45893503,"nitrofurantoin, combinations; oral",ATC,Drug,ATC 5th,19700101,20991231,,920293,nitrofurantoin,RxNorm,Drug,Ingredient,,S
J01XX01,21603061,fosfomycin; systemic,ATC,Drug,ATC 5th,19700101,20991231,,956653,fosfomycin,RxNorm,Drug,Ingredient,,S
J04AM08,715823,"isoniazid, sulfamethoxazole and trimethoprim; systemic",ATC,Drug,ATC 5th,19700101,20991231,,1705674,trimethoprim,RxNorm,Drug,Ingredient,,S
J04AM08,715823,"isoniazid, sulfamethoxazole and trimethoprim; systemic",ATC,Drug,ATC 5th,19700101,20991231,,1836430,sulfamethoxazole,RxNorm,Drug,Ingredient,,S
K00.6,35208117,Disturbances in tooth eruption,ICD10CM,Condition,"4-char billing code",20070101,20991231,,4122116,Tooth eruption disorder,SNOMED,Condition,Disorder,,S
K02.63,45572181,Dental caries on smooth surface penetrating into pulp,ICD10CM,Condition,"5-char billing code",19700101,20991231,,45757235,Dental caries on smooth surface penetrating into pulp,SNOMED,Condition,Disorder,,S
K02.9,35208124,"Dental caries, unspecified",ICD10CM,Condition,"4-char billing code",20070101,20991231,,133228,Dental caries,SNOMED,Condition,Disorder,,S
K03.81,45581874,Cracked tooth,ICD10CM,Condition,"5-char billing code",19700101,20991231,,436446,Cracked tooth,SNOMED,Condition,Disorder,,S
K04.7,35208141,Periapical abscess without sinus,ICD10CM,Condition,"4-char billing code",20070101,20991231,,4025325,Periapical abscess,SNOMED,Condition,Disorder,,S
K05.10,45586693,"Chronic gingivitis, plaque induced",ICD10CM,Condition,"5-char billing code",19700101,20991231,,133794,Chronic gingivitis,SNOMED,Condition,Disorder,,S
K05.312,37200597,"Chronic periodontitis, localized, moderate",ICD10CM,Condition,"6-char billing code",20170101,20991231,,37395737,Localized moderate chronic periodontitis,SNOMED,Condition,Disorder,,S
K05.6,35208145,"Periodontal disease, unspecified",ICD10CM,Condition,"4-char billing code",20070101,20991231,,134398,Periodontal disease,SNOMED,Condition,Disorder,,S
K08.0,35208151,Exfoliation of teeth due to systemic causes,ICD10CM,Condition,"4-char billing code",20070101,20991231,,441331,Exfoliation of teeth due to systemic disease,SNOMED,Condition,Disorder,,S
K08.25,45543291,Moderate atrophy of the maxilla,ICD10CM,Condition,"5-char billing code",19700101,20991231,,435567,Atrophy of edentulous maxillary alveolar ridge,SNOMED,Condition,Disorder,,S
K08.3,35208152,Retained dental root,ICD10CM,Condition,"4-char billing code",20070101,20991231,,137016,Retained dental root,SNOMED,Condition,Disorder,,S
K08.409,45596301,"Partial loss of teeth, unspecified cause, unspecified class",ICD10CM,Condition,"6-char billing code",19700101,20991231,,40481091,Partial edentulism,SNOMED,Condition,Disorder,,S
K08.419,45581880,"Partial loss of teeth due to trauma, unspecified class",ICD10CM,Condition,"6-char billing code",19700101,20991231,,46269931,Partial edentulism due to trauma,SNOMED,Condition,Disorder,,S
K08.431,45586702,"Partial loss of teeth due to caries, class I",ICD10CM,Condition,"6-char billing code",19700101,20991231,,46269925,Partial edentulism class 1 due to caries,SNOMED,Condition,Disorder,,S
K08.8,35208153,Other specified disorders of teeth and supporting structures,ICD10CM,Condition,"4-char nonbill code",20070101,20991231,,201603,Disorder of teeth AND/OR supporting structures,SNOMED,Condition,Disorder,,S
K08.9,35208154,"Disorder of teeth and supporting structures, unspecified",ICD10CM,Condition,"4-char billing code",20070101,20991231,,201603,Disorder of teeth AND/OR supporting structures,SNOMED,Condition,Disorder,,S
K12.2,35208170,Cellulitis and abscess of mouth,ICD10CM,Condition,"4-char billing code",20070101,20991231,,136496,Cellulitis and abscess of face,SNOMED,Condition,Disorder,,S
L/L,44777604,liter per liter,UCUM,Unit,Unit,19700101,20991231,,44777604,liter per liter,UCUM,Unit,Unit,,S
L01CD02,21603724,docetaxel; parenteral,ATC,Drug,ATC 5th,19700101,20991231,,1315942,docetaxel,RxNorm,Drug,Ingredient,,S
L01EF02,947824,ribociclib; oral,ATC,Drug,ATC 5th,20210101,20991231,,1592911,ribociclib,RxNorm,Drug,Ingredient,,S
L01XA02,21603749,carboplatin; parenteral,ATC,Drug,ATC 5th,19700101,20991231,,1344905,carboplatin,RxNorm,Drug,Ingredient,,S
L01XX01,21603784,amsacrine; parenteral,ATC,Drug,ATC 5th,19700101,20991231,,19017810,amsacrine,RxNorm,Drug,Ingredient,,S
L02AA03,21603817,ethinylestradiol; oral,ATC,Drug,ATC 5th,19700101,20991231,,1549786,ethinyl estradiol,RxNorm,Drug,Ingredient,,S
L02AB02,21603821,medroxyprogesterone; systemic,ATC,Drug,ATC 5th,19700101,20991231,,1500211,medroxyprogesterone,RxNorm,Drug,Ingredient,,S
L02AE02,21603825,"leuprorelin; implant, parenteral",ATC,Drug,ATC 5th,19700101,20991231,,1351541,leuprolide,RxNorm,Drug,Ingredient,,S
L02AE51,715824,leuprorelin and bicalutamide; systemic,ATC,Drug,ATC 5th,19700101,20991231,,1351541,leuprolide,RxNorm,Drug,Ingredient,,S
L02BA03,21603833,fulvestrant; parenteral,ATC,Drug,ATC 5th,19700101,20991231,,1304044,fulvestrant,RxNorm,Drug,Ingredient,,S
L04AD02,21603925,tacrolimus; systemic,ATC,Drug,ATC 5th,20080101,20991231,,950637,tacrolimus,RxNorm,Drug,Ingredient,,S
M,8507,MALE,Gender,Gender,Gender,19700101,20991231,,8507,MALE,Gender,Gender,Gender,,S
M01AE01,21603967,"ibuprofen; systemic, rectal",ATC,Drug,ATC 5th,19700101,20991231,,1177480,ibuprofen,RxNorm,Drug,Ingredient,,S
M01AE02,21603968,"naproxen; oral, rectal",ATC,Drug,ATC 5th,19700101,20991231,,1115008,naproxen,RxNorm,Drug,Ingredient,,S
M01AE18,40254094,naproxcinod; systemic,ATC,Drug,ATC 5th,19700101,20991231,,1115008,naproxen,RxNorm,Drug,Ingredient,,S
M01AE51,21603984,"ibuprofen, combinations; systemic",ATC,Drug,ATC 5th,19700101,20991231,,1177480,ibuprofen,RxNorm,Drug,Ingredient,,S
M01AE52,40254096,naproxen and esomeprazole; oral,ATC,Drug,ATC 5th,19700101,20991231,,1115008,naproxen,RxNorm,Drug,Ingredient,,S
M01AE56,40254098,naproxen and misoprostol; systemic,ATC,Drug,ATC 5th,19700101,20991231,,1115008,naproxen,RxNorm,Drug,Ingredient,,S
M01AE57,955082,naproxen and diphenhydramine; oral,ATC,Drug,ATC 5th,19700101,20991231,,1115008,naproxen,RxNorm,Drug,Ingredient,,S
M01AE57,955082,naproxen and diphenhydramine; oral,ATC,Drug,ATC 5th,19700101,20991231,,1129625,diphenhydramine,RxNorm,Drug,Ingredient,,S
M01BA03,21604019,acetylsalicylic acid and corticosteroids; systemic,ATC,Drug,ATC 5th,19700101,20991231,,1112807,aspirin,RxNorm,Drug,Ingredient,,S
M02AA12,21604048,naproxen; topical,ATC,Drug,ATC 5th,19700101,20991231,,1115008,naproxen,RxNorm,Drug,Ingredient,,S
M02AA13,21604049,ibuprofen; topical,ATC,Drug,ATC 5th,19700101,20991231,,1177480,ibuprofen,RxNorm,Drug,Ingredient,,S
M03AC09,21604086,rocuronium bromide; parenteral,ATC,Drug,ATC 5th,19700101,20991231,,19003953,rocuronium,RxNorm,Drug,Ingredient,,S
M05BA04,21604152,alendronic acid; oral,ATC,Drug,ATC 5th,19700101,20991231,,1557272,alendronate,RxNorm,Drug,Ingredient,,S
M05BB03,21604160,alendronic acid and colecalciferol; oral,ATC,Drug,ATC 5th,19700101,20991231,,1557272,alendronate,RxNorm,Drug,Ingredient,,S
M05BB05,40254956,"alendronic acid, calcium and colecalciferol, sequential; oral",ATC,Drug,ATC 5th,19700101,20991231,,1557272,alendronate,RxNorm,Drug,Ingredient,,S
M05BB06,43534826,"alendronic acid and alfacalcidol, sequential; oral",ATC,Drug,ATC 5th,19700101,20991231,,1557272,alendronate,RxNorm,Drug,Ingredient,,S
M26.62,45586953,Arthralgia of temporomandibular joint,ICD10CM,Condition,"5-char nonbill code",19700101,20991231,,73231,Pain of temporomandibular joint,SNOMED,Condition,Clinical Finding,,S
M26.69,45606208,Other specified disorders of temporomandibular joint,ICD10CM,Condition,"5-char billing code",19700101,20991231,,74396,Temporomandibular joint disorder,SNOMED,Condition,Disorder,,S
M27.2,45582125,Inflammatory conditions of jaws,ICD10CM,Condition,"4-char billing code",19700101,20991231,,37018293,Inflammatory disorder of jaw region,SNOMED,Condition,Disorder,,S
M27.3,45557861,Alveolitis of jaws,ICD10CM,Condition,"4-char billing code",19700101,20991231,,201332,Alveolitis of jaw,SNOMED,Condition,Disorder,,S
M27.40,45572444,Unspecified cyst of jaw,ICD10CM,Condition,"5-char billing code",19700101,20991231,,435850,Cyst of jaw,SNOMED,Condition,Disorder,,S
M27.51,45596560,Perforation of root canal space due to endodontic treatment,ICD10CM,Condition,"5-char billing code",19700101,20991231,,605427,Perforation of root canal wall due to endodontic procedure,SNOMED,Condition,Disorder,,S
M27.8,45606212,Other specified diseases of jaws,ICD10CM,Condition,"4-char billing code",19700101,20991231,,435569,Disorder of jaw,SNOMED,Condition,Disorder,,S
N01AB06,21604191,"isoflurane; inhalant, oral",ATC,Drug,ATC 5th,19700101,20991231,,782043,isoflurane,RxNorm,Drug,Ingredient,,S
N01AB07,21604192,"desflurane; inhalant, oral",ATC,Drug,ATC 5th,19700101,20991231,,19002770,desflurane,RxNorm,Drug,Ingredient,,S
N01AB08,21604193,"sevoflurane; inhalant, oral",ATC,Drug,ATC 5th,19700101,20991231,,19039298,sevoflurane,RxNorm,Drug,Ingredient,,S
N01AH01,21604201,fentanyl; systemic,ATC,Drug,ATC 5th,19700101,20991231,,1154029,fentanyl,RxNorm,Drug,Ingredient,,S
N01AH02,21604202,alfentanil; systemic,ATC,Drug,ATC 5th,19700101,20991231,,19059528,alfentanil,RxNorm,Drug,Ingredient,,S
N01AH03,21604203,sufentanil; systemic,ATC,Drug,ATC 5th,19700101,20991231,,19078219,sufentanil,RxNorm,Drug,Ingredient,,S
N01AH06,21604206,remifentanil; parenteral,ATC,Drug,ATC 5th,19700101,20991231,,19016749,remifentanil,RxNorm,Drug,Ingredient,,S
N01AH51,21604207,"fentanyl, combinations; systemic",ATC,Drug,ATC 5th,19700101,20991231,,1154029,fentanyl,RxNorm,Drug,Ingredient,,S
N01AX10,21604214,propofol; systemic,ATC,Drug,ATC 5th,19700101,20991231,,753626,propofol,RxNorm,Drug,Ingredient,,S
N02AA01,21604256,"morphine; systemic, rectal",ATC,Drug,ATC 5th,19700101,20991231,,1110410,morphine,RxNorm,Drug,Ingredient,,S
N02AA05,21604260,oxycodone; systemic,ATC,Drug,ATC 5th,19700101,20991231,,1124957,oxycodone,RxNorm,Drug,Ingredient,,S
N02AA51,21604264,"morphine, combinations; systemic",ATC,Drug,ATC 5th,19700101,20991231,,1110410,morphine,RxNorm,Drug,Ingredient,,S
N02AA55,21604265,oxycodone and naloxone; oral,ATC,Drug,ATC 5th,19700101,20991231,,1124957,oxycodone,RxNorm,Drug,Ingredient,,S
N02AA56,1502107,oxycodone and naltrexone; systemic,ATC,Drug,ATC 5th,19700101,20991231,,1124957,oxycodone,RxNorm,Drug,Ingredient,,S
N02AA59,21604267,"codeine, combinations excl. psycholeptics; systemic",ATC,Drug,ATC 5th,19700101,20991231,,1201620,codeine,RxNorm,Drug,Ingredient,,S
N02AA79,21604268,"codeine, combinations with psycholeptics; systemic",ATC,Drug,ATC 5th,19700101,20991231,,1201620,codeine,RxNorm,Drug,Ingredient,,S
N02AB02,21604271,"pethidine; systemic, rectal",ATC,Drug,ATC 5th,19700101,20991231,,1102527,meperidine,RxNorm,Drug,Ingredient,,S
N02AB03,21604272,"fentanyl; nasal, sublingual, transdermal",ATC,Drug,ATC 5th,19700101,20991231,,1154029,fentanyl,RxNorm,Drug,Ingredient,,S
N02AB52,21604273,"pethidine, combinations excl. psycholeptics; systemic",ATC,Drug,ATC 5th,19700101,20991231,,1102527,meperidine,RxNorm,Drug,Ingredient,,S
N02AB72,21604274,"pethidine, combinations with psycholeptics; systemic",ATC,Drug,ATC 5th,19700101,20991231,,1102527,meperidine,RxNorm,Drug,Ingredient,,S
N02AG01,21604292,morphine and antispasmodics; systemic,ATC,Drug,ATC 5th,19700101,20991231,,1110410,morphine,RxNorm,Drug,Ingredient,,S
N02AG03,21604294,pethidine and antispasmodics; systemic,ATC,Drug,ATC 5th,19700101,20991231,,1102527,meperidine,RxNorm,Drug,Ingredient,,S
N02AJ01,1123820,dihydrocodeine and paracetamol; systemic,ATC,Drug,ATC 5th,19700101,20991231,,1125315,acetaminophen,RxNorm,Drug,Ingredient,,S
N02AJ02,1123777,dihydrocodeine and acetylsalicylic acid; systemic,ATC,Drug,ATC 5th,19700101,20991231,,1112807,aspirin,RxNorm,Drug,Ingredient,,S
N02AJ06,1123647,codeine and paracetamol; systemic,ATC,Drug,ATC 5th,19700101,20991231,,1125315,acetaminophen,RxNorm,Drug,Ingredient,,S
N02AJ06,1123647,codeine and paracetamol; systemic,ATC,Drug,ATC 5th,19700101,20991231,,1201620,codeine,RxNorm,Drug,Ingredient,,S
N02AJ07,1123678,codeine and acetylsalicylic acid; systemic,ATC,Drug,ATC 5th,19700101,20991231,,1112807,aspirin,RxNorm,Drug,Ingredient,,S
N02AJ07,1123678,codeine and acetylsalicylic acid; systemic,ATC,Drug,ATC 5th,19700101,20991231,,1201620,codeine,RxNorm,Drug,Ingredient,,S
N02AJ08,1123631,codeine and ibuprofen; systemic,ATC,Drug,ATC 5th,19700101,20991231,,1177480,ibuprofen,RxNorm,Drug,Ingredient,,S
N02AJ08,1123631,codeine and ibuprofen; systemic,ATC,Drug,ATC 5th,19700101,20991231,,1201620,codeine,RxNorm,Drug,Ingredient,,S
N02AJ09,1123614,codeine and other non-opioid analgesics; systemic,ATC,Drug,ATC 5th,19700101,20991231,,1201620,codeine,RxNorm,Drug,Ingredient,,S
N02AJ13,1123645,tramadol and paracetamol; systemic,ATC,Drug,ATC 5th,20170101,20991231,,1103314,tramadol,RxNorm,Drug,Ingredient,,S
N02AJ13,1123645,tramadol and paracetamol; systemic,ATC,Drug,ATC 5th,20170101,20991231,,1125315,acetaminophen,RxNorm,Drug,Ingredient,,S
N02AJ14,1123626,tramadol and dexketoprofen; systemic,ATC,Drug,ATC 5th,19700101,20991231,,1103314,tramadol,RxNorm,Drug,Ingredient,,S
N02AJ15,1123902,tramadol and other non-opioid analgesics; systemic,ATC,Drug,ATC 5th,19700101,20991231,,1103314,tramadol,RxNorm,Drug,Ingredient,,S
N02AJ16,955223,tramadol and celecoxib; oral,ATC,Drug,ATC 5th,19700101,20991231,,1103314,tramadol,RxNorm,Drug,Ingredient,,S
N02AJ17,1123748,oxycodone and paracetamol; systemic,ATC,Drug,ATC 5th,19700101,20991231,,1124957,oxycodone,RxNorm,Drug,Ingredient,,S
N02AJ17,1123748,oxycodone and paracetamol; systemic,ATC,Drug,ATC 5th,19700101,20991231,,1125315,acetaminophen,RxNorm,Drug,Ingredient,,S
N02AJ18,1123747,oxycodone and acetylsalicylic acid; systemic,ATC,Drug,ATC 5th,19700101,20991231,,1112807,aspirin,RxNorm,Drug,Ingredient,,S
N02AJ18,1123747,oxycodone and acetylsalicylic acid; systemic,ATC,Drug,ATC 5th,19700101,20991231,,1124957,oxycodone,RxNorm,Drug,Ingredient,,S
N02AJ19,1123817,oxycodone and ibuprofen; systemic,ATC,Drug,ATC 5th,19700101,20991231,,1124957,oxycodone,RxNorm,Drug,Ingredient,,S
N02AJ19,1123817,oxycodone and ibuprofen; systemic,ATC,Drug,ATC 5th,19700101,20991231,,1177480,ibuprofen,RxNorm,Drug,Ingredient,,S
N02AJ22,955015,hydrocodone and paracetamol; oral,ATC,Drug,ATC 5th,19700101,20991231,,1125315,acetaminophen,RxNorm,Drug,Ingredient,,S
N02AJ22,955015,hydrocodone and paracetamol; oral,ATC,Drug,ATC 5th,19700101,20991231,,1174888,hydrocodone,RxNorm,Drug,Ingredient,,S
N02AJ23,955014,hydrocodone and ibuprofen; oral,ATC,Drug,ATC 5th,19700101,20991231,,1174888,hydrocodone,RxNorm,Drug,Ingredient,,S
N02AJ23,955014,hydrocodone and ibuprofen; oral,ATC,Drug,ATC 5th,19700101,20991231,,1177480,ibuprofen,RxNorm,Drug,Ingredient,,S
N02AX02,21604298,"tramadol; systemic, rectal",ATC,Drug,ATC 5th,19700101,20991231,,1103314,tramadol,RxNorm,Drug,Ingredient,,S
N02BA01,21604305,"acetylsalicylic acid; systemic, rectal",ATC,Drug,ATC 5th,19700101,20991231,,1112807,aspirin,RxNorm,Drug,Ingredient,,S
N02BA51,21604320,"acetylsalicylic acid, combinations excl. psycholeptics; systemic",ATC,Drug,ATC 5th,19700101,20991231,,1112807,aspirin,RxNorm,Drug,Ingredient,,S
N02BA71,21604325,"acetylsalicylic acid, combinations with psycholeptics; systemic",ATC,Drug,ATC 5th,19700101,20991231,,1112807,aspirin,RxNorm,Drug,Ingredient,,S
N02BE01,21604344,"paracetamol; systemic, rectal",ATC,Drug,ATC 5th,19700101,20991231,,1125315,acetaminophen,RxNorm,Drug,Ingredient,,S
N02BE05,21604347,propacetamol; parenteral,ATC,Drug,ATC 5th,19700101,20991231,,1125315,acetaminophen,RxNorm,Drug,Ingredient,,S
N02BE51,21604348,"paracetamol, combinations excl. psycholeptics; systemic",ATC,Drug,ATC 5th,19700101,20991231,,1125315,acetaminophen,RxNorm,Drug,Ingredient,,S
N02BE71,21604351,"paracetamol, combinations with psycholeptics; systemic",ATC,Drug,ATC 5th,19700101,20991231,,1125315,acetaminophen,RxNorm,Drug,Ingredient,,S
N02CC51,955195,sumatriptan and naproxen; oral,ATC,Drug,ATC 5th,19700101,20991231,,1115008,naproxen,RxNorm,Drug,Ingredient,,S
N03AE01,21604415,clonazepam; systemic,ATC,Drug,ATC 5th,19700101,20991231,,798874,clonazepam,RxNorm,Drug,Ingredient,,S
N03AF01,21604417,"carbamazepine; oral, rectal",ATC,Drug,ATC 5th,19700101,20991231,,740275,carbamazepine,RxNorm,Drug,Ingredient,,S
N04AB01,21604457,etanautine; systemic,ATC,Drug,ATC 5th,19700101,20991231,,1129625,diphenhydramine,RxNorm,Drug,Ingredient,,S
N05BA01,21604566,"diazepam; systemic, rectal",ATC,Drug,ATC 5th,19700101,20991231,,723013,diazepam,RxNorm,Drug,Ingredient,,S
N05CD08,21604643,"midazolam; nasal, systemic",ATC,Drug,ATC 5th,19700101,20991231,,708298,midazolam,RxNorm,Drug,Ingredient,,S
N06AX62,954902,bupropion and dextromethorphan; oral,ATC,Drug,ATC 5th,19700101,20991231,,1119510,dextromethorphan,RxNorm,Drug,Ingredient,,S
N07BA01,21604818,"nicotine; chewing gum, inhalant, nasal, sublingual, transdermal",ATC,Drug,ATC 5th,19700101,20991231,,718583,nicotine,RxNorm,Drug,Ingredient,,S
N07XX59,43534835,"dextromethorphan, combinations; oral",ATC,Drug,ATC 5th,19700101,20991231,,1119510,dextromethorphan,RxNorm,Drug,Ingredient,,S
Not Hispanic,38003564,Not Hispanic or Latino,Ethnicity,Ethnicity,Ethnicity,19700101,20991231,,38003564,Not Hispanic or Latino,Ethnicity,Ethnicity,Ethnicity,,S
OMOP4822444,32577,Physician,Provider,Provider,Physician Specialty,19700101,20991231,,32577,Physician,Provider,Provider,Physician Specialty,,S
OMOP4976887,32814,Cost record,Type Concept,Type Concept,Type Concept,20200820,20991231,,32814,Cost record,Type Concept,Type Concept,Type Concept,,S
OMOP4976890,32817,EHR,Type Concept,Type Concept,Type Concept,20200820,20991231,,32817,EHR,Type Concept,Type Concept,Type Concept,,S
OMOP4976900,32827,EHR encounter record,Type Concept,Type Concept,Type Concept,20200820,20991231,,32827,EHR encounter record,Type Concept,Type Concept,Type Concept,,S
OMOP4976911,32838,EHR prescription,Type Concept,Type Concept,Type Concept,20200820,20991231,,32838,EHR prescription,Type Concept,Type Concept,Type Concept,,S
OMOP4976953,32880,Standard algorithm,Type Concept,Type Concept,Type Concept,20200820,20991231,,32880,Standard algorithm,Type Concept,Type Concept,Type Concept,,S
OMOP4976955,32882,Standard algorithm from EHR,Type Concept,Type Concept,Type Concept,20200820,20991231,,32882,Standard algorithm from EHR,Type Concept,Type Concept,Type Concept,,S
OP,9202,Outpatient Visit,Visit,Visit,Visit,19700101,20991231,,9202,Outpatient Visit,Visit,Visit,Visit,,S
R01AA14,21605023,epinephrine; nasal,ATC,Drug,ATC 5th,19700101,20991231,,1343916,epinephrine,RxNorm,Drug,Ingredient,,S
R01AD08,21605050,fluticasone; nasal,ATC,Drug,ATC 5th,19700101,20991231,,1149380,fluticasone,RxNorm,Drug,Ingredient,,S
R01AD12,21605053,fluticasone furoate; nasal,ATC,Drug,ATC 5th,19700101,20991231,,1149380,fluticasone,RxNorm,Drug,Ingredient,,S
R01AD58,43534837,"fluticasone, combinations; nasal",ATC,Drug,ATC 5th,19700101,20991231,,1149380,fluticasone,RxNorm,Drug,Ingredient,,S
R01AD60,21605057,"hydrocortisone, combinations; nasal",ATC,Drug,ATC 5th,19700101,20991231,,975125,hydrocortisone,RxNorm,Drug,Ingredient,,S
R02AX02,1588667,ibuprofen; oral,ATC,Drug,ATC 5th,19700101,20991231,,1177480,ibuprofen,RxNorm,Drug,Ingredient,,S
R03AA01,21603251,epinephrine; inhalant,ATC,Drug,ATC 5th,19700101,20991231,,1343916,epinephrine,RxNorm,Drug,Ingredient,,S
R03AC02,21603256,salbutamol; inhalant,ATC,Drug,ATC 5th,19700101,20991231,,1154343,albuterol,RxNorm,Drug,Ingredient,,S
R03AC12,21603266,salmeterol; inhalant,ATC,Drug,ATC 5th,19700101,20991231,,1137529,salmeterol,RxNorm,Drug,Ingredient,,S
R03AK01,21603275,epinephrine and other drugs for obstructive airway diseases,ATC,Drug,ATC 5th,19700101,20991231,,1343916,epinephrine,RxNorm,Drug,Ingredient,,S
R03AK04,21603278,salbutamol and sodium cromoglicate; inhalant,ATC,Drug,ATC 5th,19700101,20991231,,1154343,albuterol,RxNorm,Drug,Ingredient,,S
R03AK06,21603280,salmeterol and fluticasone; inhalant,ATC,Drug,ATC 5th,19700101,20991231,,1137529,salmeterol,RxNorm,Drug,Ingredient,,S
R03AK06,21603280,salmeterol and fluticasone; inhalant,ATC,Drug,ATC 5th,19700101,20991231,,1149380,fluticasone,RxNorm,Drug,Ingredient,,S
R03AK10,43534841,vilanterol and fluticasone furoate; inhalant,ATC,Drug,ATC 5th,19700101,20991231,,1149380,fluticasone,RxNorm,Drug,Ingredient,,S
R03AK11,44819166,formoterol and fluticasone; inhalant,ATC,Drug,ATC 5th,19700101,20991231,,1149380,fluticasone,RxNorm,Drug,Ingredient,,S
R03AK12,1588664,salmeterol and budesonide; inhalant,ATC,Drug,ATC 5th,19700101,20991231,,1137529,salmeterol,RxNorm,Drug,Ingredient,,S
R03AK13,1123813,salbutamol and beclometasone; inhalant,ATC,Drug,ATC 5th,19700101,20991231,,1154343,albuterol,RxNorm,Drug,Ingredient,,S
R03AK15,955176,salbutamol and budesonide; inhalant,ATC,Drug,ATC 5th,19700101,20991231,,1154343,albuterol,RxNorm,Drug,Ingredient,,S
R03AL02,43534844,salbutamol and ipratropium bromide; inhalant,ATC,Drug,ATC 5th,19700101,20991231,,1154343,albuterol,RxNorm,Drug,Ingredient,,S
